"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"CTA|IT","22.03.2017 17:00 - 22.03.2017 18:00 (CET)","247","n/e","249","9677","809","120","n/e","n/e","673","219","5","4072","1139","n/e","n/e","13245","n/e","630","32","n/e","1061"
"CTA|IT","22.03.2017 18:00 - 22.03.2017 19:00 (CET)","249","n/e","260","10189","830","1","n/e","n/e","673","907","","4677","1411","n/e","n/e","13529","n/e","16","22","n/e","924"
"CTA|IT","22.03.2017 19:00 - 22.03.2017 20:00 (CET)","248","n/e","250","10374","829","0","n/e","n/e","662","1839","","4695","1535","n/e","n/e","13708","n/e","0","23","n/e","775"
"CTA|IT","22.03.2017 20:00 - 22.03.2017 21:00 (CET)","247","n/e","250","10324","831","0","n/e","n/e","663","1119","","4276","1219","n/e","n/e","13147","n/e","0","23","n/e","691"
"CTA|IT","22.03.2017 21:00 - 22.03.2017 22:00 (CET)","247","n/e","266","10091","830","0","n/e","n/e","664","309","3","3436","941","n/e","n/e","11845","n/e","0","21","n/e","744"
"CTA|IT","22.03.2017 22:00 - 22.03.2017 23:00 (CET)","247","n/e","249","9492","830","0","n/e","n/e","664","1","50","2773","513","n/e","n/e","10263","n/e","0","22","n/e","996"
"CTA|IT","22.03.2017 23:00 - 23.03.2017 00:00 (CET)","245","n/e","241","8562","818","0","n/e","n/e","664","1","26","2264","318","n/e","n/e","9454","n/e","0","22","n/e","1234"
"CTA|IT","23.03.2017 00:00 - 23.03.2017 01:00 (CET)","252","n/e","257","5881","814","0","n/e","n/e","660","0","168","2136","213","n/e","n/e","8485","n/e","0","23","n/e","1378"
"CTA|IT","23.03.2017 01:00 - 23.03.2017 02:00 (CET)","256","n/e","252","5211","711","0","n/e","n/e","660","0","716","2037","182","n/e","n/e","7866","n/e","0","23","n/e","1545"
"CTA|IT","23.03.2017 02:00 - 23.03.2017 03:00 (CET)","256","n/e","250","4714","447","0","n/e","n/e","660","0","661","1833","149","n/e","n/e","7422","n/e","0","23","n/e","1742"
"CTA|IT","23.03.2017 03:00 - 23.03.2017 04:00 (CET)","257","n/e","254","4614","418","0","n/e","n/e","660","0","660","1798","145","n/e","n/e","7176","n/e","0","24","n/e","1740"
"CTA|IT","23.03.2017 04:00 - 23.03.2017 05:00 (CET)","258","n/e","272","4761","419","13","n/e","n/e","660","0","659","1810","144","n/e","n/e","7483","n/e","0","24","n/e","1468"
"CTA|IT","23.03.2017 05:00 - 23.03.2017 06:00 (CET)","256","n/e","281","5335","552","28","n/e","n/e","660","0","457","1897","183","n/e","n/e","8467","n/e","0","22","n/e","1249"
"CTA|IT","23.03.2017 06:00 - 23.03.2017 07:00 (CET)","256","n/e","254","6984","746","82","n/e","n/e","661","0","257","2228","338","n/e","n/e","9704","n/e","194","19","n/e","936"
"CTA|IT","23.03.2017 07:00 - 23.03.2017 08:00 (CET)","253","n/e","235","8390","827","114","n/e","n/e","656","20","101","2906","653","n/e","n/e","11483","n/e","1356","17","n/e","624"
"CTA|IT","23.03.2017 08:00 - 23.03.2017 09:00 (CET)","251","n/e","251","8951","838","65","n/e","n/e","653","108","4","3680","841","n/e","n/e","12178","n/e","3351","18","n/e","333"
"CTA|IT","23.03.2017 09:00 - 23.03.2017 10:00 (CET)","248","n/e","231","8796","839","139","n/e","n/e","650","99","4","3396","824","n/e","n/e","11943","n/e","4809","17","n/e","236"
"CTA|IT","23.03.2017 10:00 - 23.03.2017 11:00 (CET)","241","n/e","232","8632","838","135","n/e","n/e","645","0","5","2922","660","n/e","n/e","11232","n/e","6460","17","n/e","325"
"CTA|IT","23.03.2017 11:00 - 23.03.2017 12:00 (CET)","241","n/e","227","8606","818","135","n/e","n/e","643","0","4","2761","643","n/e","n/e","10880","n/e","7007","19","n/e","473"
"CTA|IT","23.03.2017 12:00 - 23.03.2017 13:00 (CET)","241","n/e","230","8237","761","139","n/e","n/e","646","0","4","2382","440","n/e","n/e","10377","n/e","6729","17","n/e","626"
"CTA|IT","23.03.2017 13:00 - 23.03.2017 14:00 (CET)","243","n/e","244","7683","777","2","n/e","n/e","650","0","4","2282","395","n/e","n/e","10142","n/e","6780","17","n/e","594"
"CTA|IT","23.03.2017 14:00 - 23.03.2017 15:00 (CET)","245","n/e","235","8412","816","0","n/e","n/e","658","0","4","2261","407","n/e","n/e","11142","n/e","6105","18","n/e","577"
"CTA|IT","23.03.2017 15:00 - 23.03.2017 16:00 (CET)","245","n/e","238","9341","826","0","n/e","n/e","659","2","4","2815","515","n/e","n/e","11455","n/e","4327","20","n/e","663"
"CTA|IT","23.03.2017 16:00 - 23.03.2017 17:00 (CET)","257","n/e","230","10101","829","0","n/e","n/e","652","170","4","2965","685","n/e","n/e","12469","n/e","2133","19","n/e","659"
"CTA|IT","23.03.2017 17:00 - 23.03.2017 18:00 (CET)","258","n/e","232","10218","840","0","n/e","n/e","655","321","4","3574","798","n/e","n/e","13220","n/e","678","18","n/e","432"
"CTA|IT","23.03.2017 18:00 - 23.03.2017 19:00 (CET)","260","n/e","228","10916","840","0","n/e","n/e","667","754","","4389","935","n/e","n/e","13346","n/e","8","21","n/e","404"
"CTA|IT","23.03.2017 19:00 - 23.03.2017 20:00 (CET)","273","n/e","225","10747","842","0","n/e","n/e","670","1413","","5003","1219","n/e","n/e","14002","n/e","0","20","n/e","437"
"CTA|IT","23.03.2017 20:00 - 23.03.2017 21:00 (CET)","271","n/e","225","10137","840","0","n/e","n/e","671","1058","","4179","850","n/e","n/e","13087","n/e","0","21","n/e","543"
"CTA|IT","23.03.2017 21:00 - 23.03.2017 22:00 (CET)","275","n/e","225","9806","839","0","n/e","n/e","671","162","3","3331","599","n/e","n/e","11768","n/e","0","21","n/e","661"
"CTA|IT","23.03.2017 22:00 - 23.03.2017 23:00 (CET)","278","n/e","225","9268","833","0","n/e","n/e","671","1","4","2807","369","n/e","n/e","9698","n/e","0","21","n/e","624"
"CTA|IT","23.03.2017 23:00 - 24.03.2017 00:00 (CET)","279","n/e","226","7998","836","0","n/e","n/e","671","41","4","2282","340","n/e","n/e","8993","n/e","0","21","n/e","564"
"CTA|IT","24.03.2017 00:00 - 24.03.2017 01:00 (CET)","263","n/e","225","6147","830","0","n/e","n/e","671","0","173","2068","199","n/e","n/e","8597","n/e","0","21","n/e","473"
"CTA|IT","24.03.2017 01:00 - 24.03.2017 02:00 (CET)","262","n/e","225","5253","831","0","n/e","n/e","671","0","274","2009","161","n/e","n/e","7712","n/e","0","21","n/e","424"
"CTA|IT","24.03.2017 02:00 - 24.03.2017 03:00 (CET)","249","n/e","225","4913","796","0","n/e","n/e","671","0","689","1952","159","n/e","n/e","7618","n/e","0","21","n/e","478"
"CTA|IT","24.03.2017 03:00 - 24.03.2017 04:00 (CET)","258","n/e","236","4933","616","0","n/e","n/e","671","0","688","1938","160","n/e","n/e","7354","n/e","0","22","n/e","493"
"CTA|IT","24.03.2017 04:00 - 24.03.2017 05:00 (CET)","266","n/e","225","5197","507","0","n/e","n/e","671","0","505","2068","166","n/e","n/e","7335","n/e","0","23","n/e","602"
"CTA|IT","24.03.2017 05:00 - 24.03.2017 06:00 (CET)","270","n/e","225","5644","582","0","n/e","n/e","671","0","316","2111","217","n/e","n/e","8190","n/e","0","20","n/e","633"
"CTA|IT","24.03.2017 06:00 - 24.03.2017 07:00 (CET)","277","n/e","257","6759","671","0","n/e","n/e","670","4","143","2525","565","n/e","n/e","10021","n/e","188","21","n/e","629"
"CTA|IT","24.03.2017 07:00 - 24.03.2017 08:00 (CET)","278","n/e","257","7673","827","0","n/e","n/e","671","926","4","3729","829","n/e","n/e","10699","n/e","1429","22","n/e","675"
"CTA|IT","24.03.2017 08:00 - 24.03.2017 09:00 (CET)","282","n/e","263","8344","831","0","n/e","n/e","670","1782","4","4229","910","n/e","n/e","10552","n/e","3150","21","n/e","668"
"CTA|IT","24.03.2017 09:00 - 24.03.2017 10:00 (CET)","274","n/e","269","8712","832","0","n/e","n/e","670","657","3","4195","908","n/e","n/e","10568","n/e","5122","21","n/e","713"
"CTA|IT","24.03.2017 10:00 - 24.03.2017 11:00 (CET)","274","n/e","256","8613","833","0","n/e","n/e","668","61","3","3392","809","n/e","n/e","10582","n/e","6488","20","n/e","826"
"CTA|IT","24.03.2017 11:00 - 24.03.2017 12:00 (CET)","275","n/e","297","8382","834","0","n/e","n/e","660","25","147","2887","724","n/e","n/e","10624","n/e","7172","20","n/e","977"
"CTA|IT","24.03.2017 12:00 - 24.03.2017 13:00 (CET)","272","n/e","310","7640","834","0","n/e","n/e","664","25","134","2456","364","n/e","n/e","9818","n/e","7239","21","n/e","1191"
"CTA|IT","24.03.2017 13:00 - 24.03.2017 14:00 (CET)","274","n/e","275","7443","833","0","n/e","n/e","665","0","4","2376","305","n/e","n/e","9296","n/e","6819","23","n/e","1278"
"CTA|IT","24.03.2017 14:00 - 24.03.2017 15:00 (CET)","275","n/e","234","8188","831","0","n/e","n/e","667","2","4","2471","386","n/e","n/e","9943","n/e","5821","22","n/e","1257"
"CTA|IT","24.03.2017 15:00 - 24.03.2017 16:00 (CET)","275","n/e","156","8531","834","0","n/e","n/e","666","92","4","3011","645","n/e","n/e","10628","n/e","4363","21","n/e","1307"
"CTA|IT","24.03.2017 16:00 - 24.03.2017 17:00 (CET)","272","n/e","187","8937","836","0","n/e","n/e","665","169","5","3657","1027","n/e","n/e","10728","n/e","2444","22","n/e","1278"
"CTA|IT","24.03.2017 17:00 - 24.03.2017 18:00 (CET)","275","n/e","219","8942","835","0","n/e","n/e","666","271","","4203","1118","n/e","n/e","11148","n/e","787","20","n/e","1152"
"CTA|IT","24.03.2017 18:00 - 24.03.2017 19:00 (CET)","275","n/e","205","9248","834","0","n/e","n/e","667","986","","4632","1362","n/e","n/e","11549","n/e","19","22","n/e","1093"
"CTA|IT","24.03.2017 19:00 - 24.03.2017 20:00 (CET)","272","n/e","204","9606","836","0","n/e","n/e","667","1993","","4818","1483","n/e","n/e","12125","n/e","0","23","n/e","1100"
"CTA|IT","24.03.2017 20:00 - 24.03.2017 21:00 (CET)","266","n/e","213","8988","834","0","n/e","n/e","667","1749","","4239","909","n/e","n/e","11541","n/e","0","22","n/e","1116"
"CTA|IT","24.03.2017 21:00 - 24.03.2017 22:00 (CET)","259","n/e","214","8874","834","0","n/e","n/e","667","576","4","3485","751","n/e","n/e","10811","n/e","0","22","n/e","1177"
"CTA|IT","24.03.2017 22:00 - 24.03.2017 23:00 (CET)","268","n/e","222","8265","833","0","n/e","n/e","667","98","54","3008","562","n/e","n/e","9269","n/e","0","23","n/e","1170"
"CTA|IT","24.03.2017 23:00 - 25.03.2017 00:00 (CET)","274","n/e","236","7468","830","0","n/e","n/e","667","2","158","2424","258","n/e","n/e","8786","n/e","0","22","n/e","1250"
"CTA|IT","25.03.2017 00:00 - 25.03.2017 01:00 (CET)","272","n/e","226","5821","804","0","n/e","n/e","666","0","375","2278","180","n/e","n/e","7715","n/e","0","23","n/e","1277"
"CTA|IT","25.03.2017 01:00 - 25.03.2017 02:00 (CET)","272","n/e","226","5070","751","0","n/e","n/e","666","0","471","2307","163","n/e","n/e","6654","n/e","0","26","n/e","1339"
"CTA|IT","25.03.2017 02:00 - 25.03.2017 03:00 (CET)","261","n/e","229","5216","541","0","n/e","n/e","667","0","769","2002","162","n/e","n/e","6024","n/e","0","31","n/e","1372"
"CTA|IT","25.03.2017 03:00 - 25.03.2017 04:00 (CET)","266","n/e","227","5262","634","0","n/e","n/e","667","0","1433","2054","162","n/e","n/e","6309","n/e","0","35","n/e","1267"
"CTA|IT","25.03.2017 04:00 - 25.03.2017 05:00 (CET)","271","n/e","229","4948","782","0","n/e","n/e","668","124","1403","1833","162","n/e","n/e","6470","n/e","0","32","n/e","1198"
"CTA|IT","25.03.2017 05:00 - 25.03.2017 06:00 (CET)","267","n/e","225","5049","690","0","n/e","n/e","668","161","1074","2073","147","n/e","n/e","6459","n/e","0","33","n/e","1136"
"CTA|IT","25.03.2017 06:00 - 25.03.2017 07:00 (CET)","272","n/e","233","5101","626","0","n/e","n/e","668","0","703","2249","209","n/e","n/e","6548","n/e","240","32","n/e","1049"
"CTA|IT","25.03.2017 07:00 - 25.03.2017 08:00 (CET)","265","n/e","232","5618","775","0","n/e","n/e","668","0","329","2496","278","n/e","n/e","7400","n/e","1848","34","n/e","876"
"CTA|IT","25.03.2017 08:00 - 25.03.2017 09:00 (CET)","245","n/e","248","5432","808","0","n/e","n/e","668","391","164","3034","418","n/e","n/e","7760","n/e","4308","34","n/e","682"
"CTA|IT","25.03.2017 09:00 - 25.03.2017 10:00 (CET)","247","n/e","261","5651","815","0","n/e","n/e","666","509","155","3183","436","n/e","n/e","7909","n/e","6490","30","n/e","548"
"CTA|IT","25.03.2017 10:00 - 25.03.2017 11:00 (CET)","263","n/e","276","5970","813","0","n/e","n/e","665","367","155","2745","538","n/e","n/e","7668","n/e","8128","34","n/e","480"
"CTA|IT","25.03.2017 11:00 - 25.03.2017 12:00 (CET)","267","n/e","261","5641","819","0","n/e","n/e","664","20","158","2417","298","n/e","n/e","6993","n/e","8858","33","n/e","479"
"CTA|IT","25.03.2017 12:00 - 25.03.2017 13:00 (CET)","271","n/e","255","5367","812","0","n/e","n/e","664","19","371","2283","283","n/e","n/e","6503","n/e","9157","31","n/e","589"
"CTA|IT","25.03.2017 13:00 - 25.03.2017 14:00 (CET)","271","n/e","247","4777","736","0","n/e","n/e","665","19","388","2246","255","n/e","n/e","6190","n/e","8844","32","n/e","656"
"CTA|IT","25.03.2017 14:00 - 25.03.2017 15:00 (CET)","270","n/e","240","5184","736","0","n/e","n/e","666","19","332","2228","264","n/e","n/e","6423","n/e","7794","34","n/e","601"
"CTA|IT","25.03.2017 15:00 - 25.03.2017 16:00 (CET)","273","n/e","253","6531","814","0","n/e","n/e","666","22","290","2241","311","n/e","n/e","7160","n/e","5776","33","n/e","539"
"CTA|IT","25.03.2017 16:00 - 25.03.2017 17:00 (CET)","274","n/e","228","6999","823","0","n/e","n/e","667","116","4","2931","554","n/e","n/e","8624","n/e","3279","34","n/e","538"
"CTA|IT","25.03.2017 17:00 - 25.03.2017 18:00 (CET)","275","n/e","231","6932","824","0","n/e","n/e","667","393","4","3534","679","n/e","n/e","9038","n/e","790","34","n/e","587"
"CTA|IT","25.03.2017 18:00 - 25.03.2017 19:00 (CET)","277","n/e","258","7272","823","0","n/e","n/e","669","1200","4","4443","1034","n/e","n/e","9257","n/e","11","31","n/e","574"
"CTA|IT","25.03.2017 19:00 - 25.03.2017 20:00 (CET)","273","n/e","241","7345","820","0","n/e","n/e","671","1858","","4531","1079","n/e","n/e","10090","n/e","0","31","n/e","595"
"CTA|IT","25.03.2017 20:00 - 25.03.2017 21:00 (CET)","270","n/e","239","6915","821","0","n/e","n/e","671","1166","3","4248","802","n/e","n/e","9056","n/e","0","33","n/e","761"
"CTA|IT","25.03.2017 21:00 - 25.03.2017 22:00 (CET)","267","n/e","246","6166","802","0","n/e","n/e","669","112","4","3556","390","n/e","n/e","8337","n/e","0","31","n/e","1220"
"CTA|IT","25.03.2017 22:00 - 25.03.2017 23:00 (CET)","271","n/e","235","6118","782","0","n/e","n/e","669","0","6","2729","272","n/e","n/e","7711","n/e","0","33","n/e","2009"
"CTA|IT","25.03.2017 23:00 - 26.03.2017 00:00 (CET)","271","n/e","242","5697","632","0","n/e","n/e","671","0","6","2436","213","n/e","n/e","7218","n/e","0","35","n/e","2326"
"CTA|IT","26.03.2017 00:00 - 26.03.2017 01:00 (CET)","271","n/e","239","5621","661","0","n/e","n/e","673","0","429","2209","183","n/e","n/e","7016","n/e","0","34","n/e","2522"
"CTA|IT","26.03.2017 01:00 - 26.03.2017 02:00 (CET)","273","n/e","258","4699","548","0","n/e","n/e","678","0","536","2122","127","n/e","n/e","6389","n/e","0","35","n/e","2730"
"CTA|IT","26.03.2017 02:00 - 26.03.2017 03:00 (CET)","","","","","","","","","","","","","","","","","","","","",""
"CTA|IT","26.03.2017 03:00 - 26.03.2017 04:00 (CET)","272","n/e","236","4458","421","0","n/e","n/e","681","0","1297","2053","128","n/e","n/e","6237","n/e","0","34","n/e","3102"
"CTA|IT","26.03.2017 04:00 - 26.03.2017 05:00 (CET)","272","n/e","245","4289","334","0","n/e","n/e","684","0","1097","2042","127","n/e","n/e","6292","n/e","0","36","n/e","3203"
"CTA|IT","26.03.2017 05:00 - 26.03.2017 06:00 (CET)","272","n/e","242","5088","212","0","n/e","n/e","685","0","707","2050","129","n/e","n/e","6741","n/e","0","35","n/e","3378"
"CTA|IT","26.03.2017 06:00 - 26.03.2017 07:00 (CET)","270","n/e","239","4966","212","0","n/e","n/e","685","0","285","2216","168","n/e","n/e","6978","n/e","5","33","n/e","3533"
"CTA|IT","26.03.2017 07:00 - 26.03.2017 08:00 (CET)","267","n/e","230","4876","212","0","n/e","n/e","683","0","246","2311","176","n/e","n/e","7080","n/e","367","35","n/e","3375"
"CTA|IT","26.03.2017 08:00 - 26.03.2017 09:00 (CET)","269","n/e","234","4974","212","0","n/e","n/e","671","0","265","2470","254","n/e","n/e","6928","n/e","2395","35","n/e","3016"
"CTA|IT","26.03.2017 09:00 - 26.03.2017 10:00 (CET)","263","n/e","242","4729","274","0","n/e","n/e","666","124","138","2731","275","n/e","n/e","6777","n/e","4960","34","n/e","2611"
"CTA|IT","26.03.2017 10:00 - 26.03.2017 11:00 (CET)","265","n/e","257","4943","320","0","n/e","n/e","665","41","362","2784","283","n/e","n/e","7308","n/e","6878","33","n/e","2408"
"CTA|IT","26.03.2017 11:00 - 26.03.2017 12:00 (CET)","267","n/e","232","4743","401","0","n/e","n/e","678","41","363","2651","219","n/e","n/e","6720","n/e","8232","35","n/e","2225"
"CTA|IT","26.03.2017 12:00 - 26.03.2017 13:00 (CET)","257","n/e","261","4468","426","0","n/e","n/e","678","41","476","2351","220","n/e","n/e","6437","n/e","8884","34","n/e","2047"
"CTA|IT","26.03.2017 13:00 - 26.03.2017 14:00 (CET)","257","n/e","241","3880","482","0","n/e","n/e","677","0","1129","2237","214","n/e","n/e","6408","n/e","9021","34","n/e","1927"
"CTA|IT","26.03.2017 14:00 - 26.03.2017 15:00 (CET)","260","n/e","251","3972","468","0","n/e","n/e","678","0","1464","2220","212","n/e","n/e","6480","n/e","8479","34","n/e","1800"
"CTA|IT","26.03.2017 15:00 - 26.03.2017 16:00 (CET)","259","n/e","262","4572","427","0","n/e","n/e","678","0","1031","2271","251","n/e","n/e","6800","n/e","7256","33","n/e","1787"
"CTA|IT","26.03.2017 16:00 - 26.03.2017 17:00 (CET)","258","n/e","253","4796","427","0","n/e","n/e","679","2","61","2494","258","n/e","n/e","7128","n/e","5233","30","n/e","2095"
"CTA|IT","26.03.2017 17:00 - 26.03.2017 18:00 (CET)","261","n/e","265","4538","520","0","n/e","n/e","680","134","4","2946","375","n/e","n/e","7281","n/e","2983","31","n/e","2216"
"CTA|IT","26.03.2017 18:00 - 26.03.2017 19:00 (CET)","268","n/e","251","5074","671","0","n/e","n/e","680","347","2","3738","568","n/e","n/e","7525","n/e","797","32","n/e","2218"
"CTA|IT","26.03.2017 19:00 - 26.03.2017 20:00 (CET)","263","n/e","237","5456","806","0","n/e","n/e","682","1198","","4065","626","n/e","n/e","7983","n/e","22","32","n/e","2140"
"CTA|IT","26.03.2017 20:00 - 26.03.2017 21:00 (CET)","266","n/e","235","6064","817","0","n/e","n/e","680","1005","3","4121","547","n/e","n/e","8855","n/e","0","34","n/e","1701"
"CTA|IT","26.03.2017 21:00 - 26.03.2017 22:00 (CET)","267","n/e","283","5814","824","0","n/e","n/e","680","276","4","3722","474","n/e","n/e","8481","n/e","0","34","n/e","1455"
"CTA|IT","26.03.2017 22:00 - 26.03.2017 23:00 (CET)","264","n/e","262","5733","784","0","n/e","n/e","680","0","165","2994","296","n/e","n/e","7948","n/e","0","33","n/e","1456"
"CTA|IT","26.03.2017 23:00 - 27.03.2017 00:00 (CET)","269","n/e","291","5711","744","0","n/e","n/e","680","1","331","2590","218","n/e","n/e","7352","n/e","0","34","n/e","1344"
"CTA|IT","27.03.2017 00:00 - 27.03.2017 01:00 (CET)","259","n/e","296","4907","707","0","n/e","n/e","676","10","334","2379","183","n/e","n/e","7306","n/e","0","35","n/e","1261"
"CTA|IT","27.03.2017 01:00 - 27.03.2017 02:00 (CET)","260","n/e","313","4485","479","0","n/e","n/e","678","10","629","2164","139","n/e","n/e","7064","n/e","0","34","n/e","1318"
"CTA|IT","27.03.2017 02:00 - 27.03.2017 03:00 (CET)","257","n/e","294","4594","417","0","n/e","n/e","679","10","1059","2016","85","n/e","n/e","6731","n/e","0","35","n/e","1557"
"CTA|IT","27.03.2017 03:00 - 27.03.2017 04:00 (CET)","258","n/e","279","4215","417","0","n/e","n/e","679","10","1340","1942","87","n/e","n/e","6711","n/e","0","33","n/e","2252"
"CTA|IT","27.03.2017 04:00 - 27.03.2017 05:00 (CET)","261","n/e","289","4156","473","0","n/e","n/e","680","10","1890","1991","87","n/e","n/e","6776","n/e","0","36","n/e","3031"
"CTA|IT","27.03.2017 05:00 - 27.03.2017 06:00 (CET)","259","n/e","297","4702","510","0","n/e","n/e","682","10","2326","2051","92","n/e","n/e","7338","n/e","0","33","n/e","2898"
"CTA|IT","27.03.2017 06:00 - 27.03.2017 07:00 (CET)","257","n/e","297","6403","802","0","n/e","n/e","683","10","322","2331","288","n/e","n/e","9163","n/e","0","34","n/e","2674"
"CTA|IT","27.03.2017 07:00 - 27.03.2017 08:00 (CET)","257","n/e","283","7686","1016","0","n/e","n/e","683","147","4","3174","633","n/e","n/e","10346","n/e","376","34","n/e","2604"
"CTA|IT","27.03.2017 08:00 - 27.03.2017 09:00 (CET)","258","n/e","272","8235","1075","0","n/e","n/e","682","472","4","3763","748","n/e","n/e","10233","n/e","2439","34","n/e","2838"
"CTA|IT","27.03.2017 09:00 - 27.03.2017 10:00 (CET)","264","n/e","298","8665","1090","0","n/e","n/e","682","128","4","3596","764","n/e","n/e","9557","n/e","4650","32","n/e","2500"
"CTA|IT","27.03.2017 10:00 - 27.03.2017 11:00 (CET)","257","n/e","267","7844","1089","0","n/e","n/e","682","148","4","3097","694","n/e","n/e","9213","n/e","6202","32","n/e","2254"
"CTA|IT","27.03.2017 11:00 - 27.03.2017 12:00 (CET)","254","n/e","293","7162","1076","0","n/e","n/e","682","125","4","2748","564","n/e","n/e","8951","n/e","7495","32","n/e","2279"
"CTA|IT","27.03.2017 12:00 - 27.03.2017 13:00 (CET)","253","n/e","270","5728","946","0","n/e","n/e","680","20","470","2515","345","n/e","n/e","8255","n/e","8448","31","n/e","2407"
"CTA|IT","27.03.2017 13:00 - 27.03.2017 14:00 (CET)","257","n/e","286","5290","701","0","n/e","n/e","679","0","535","2416","314","n/e","n/e","8052","n/e","8521","33","n/e","2464"
"CTA|IT","27.03.2017 14:00 - 27.03.2017 15:00 (CET)","256","n/e","265","5491","697","0","n/e","n/e","681","20","505","2368","313","n/e","n/e","8407","n/e","8177","33","n/e","2302"
"CTA|IT","27.03.2017 15:00 - 27.03.2017 16:00 (CET)","255","n/e","266","5857","690","0","n/e","n/e","678","86","504","2535","329","n/e","n/e","8750","n/e","7435","35","n/e","2255"
"CTA|IT","27.03.2017 16:00 - 27.03.2017 17:00 (CET)","256","n/e","241","6196","682","0","n/e","n/e","679","41","215","2759","415","n/e","n/e","9162","n/e","5874","36","n/e","2241"
"CTA|IT","27.03.2017 17:00 - 27.03.2017 18:00 (CET)","252","n/e","291","6499","769","0","n/e","n/e","680","44","107","3533","511","n/e","n/e","9416","n/e","3705","35","n/e","2162"
"CTA|IT","27.03.2017 18:00 - 27.03.2017 19:00 (CET)","254","n/e","286","7411","962","0","n/e","n/e","680","561","3","4275","930","n/e","n/e","9890","n/e","1252","29","n/e","1863"
"CTA|IT","27.03.2017 19:00 - 27.03.2017 20:00 (CET)","253","n/e","294","8292","1041","0","n/e","n/e","680","2154","","4392","938","n/e","n/e","10724","n/e","42","29","n/e","1726"
"CTA|IT","27.03.2017 20:00 - 27.03.2017 21:00 (CET)","260","n/e","265","9835","1088","0","n/e","n/e","681","1857","","3962","908","n/e","n/e","11444","n/e","0","33","n/e","1689"
"CTA|IT","27.03.2017 21:00 - 27.03.2017 22:00 (CET)","258","n/e","307","9569","1090","0","n/e","n/e","682","867","","3668","720","n/e","n/e","10434","n/e","0","34","n/e","1783"
"CTA|IT","27.03.2017 22:00 - 27.03.2017 23:00 (CET)","258","n/e","304","8639","1090","0","n/e","n/e","684","3","4","2994","351","n/e","n/e","9192","n/e","0","34","n/e","2060"
"CTA|IT","27.03.2017 23:00 - 28.03.2017 00:00 (CET)","260","n/e","280","7210","1086","0","n/e","n/e","685","2","13","2427","283","n/e","n/e","8608","n/e","0","35","n/e","2319"
"CTA|IT","28.03.2017 00:00 - 28.03.2017 01:00 (CET)","261","n/e","275","5056","953","0","n/e","n/e","683","0","450","2331","177","n/e","n/e","7404","n/e","0","32","n/e","2462"
"CTA|IT","28.03.2017 01:00 - 28.03.2017 02:00 (CET)","263","n/e","258","3940","674","0","n/e","n/e","684","0","609","2076","136","n/e","n/e","7053","n/e","0","29","n/e","2565"
"CTA|IT","28.03.2017 02:00 - 28.03.2017 03:00 (CET)","261","n/e","255","3786","616","0","n/e","n/e","684","0","757","1974","133","n/e","n/e","6820","n/e","0","29","n/e","2717"
"CTA|IT","28.03.2017 03:00 - 28.03.2017 04:00 (CET)","263","n/e","295","3791","616","0","n/e","n/e","685","","1423","1954","106","n/e","n/e","6750","n/e","0","29","n/e","2803"
"CTA|IT","28.03.2017 04:00 - 28.03.2017 05:00 (CET)","263","n/e","303","4201","618","0","n/e","n/e","684","","1648","1949","144","n/e","n/e","7006","n/e","0","29","n/e","2678"
"CTA|IT","28.03.2017 05:00 - 28.03.2017 06:00 (CET)","261","n/e","261","4797","668","0","n/e","n/e","682","0","705","1981","144","n/e","n/e","7606","n/e","0","29","n/e","2623"
"CTA|IT","28.03.2017 06:00 - 28.03.2017 07:00 (CET)","265","n/e","227","7179","866","0","n/e","n/e","671","9","78","2315","372","n/e","n/e","10181","n/e","1","27","n/e","2444"
"CTA|IT","28.03.2017 07:00 - 28.03.2017 08:00 (CET)","265","n/e","227","7926","1059","0","n/e","n/e","677","488","","3555","726","n/e","n/e","10925","n/e","450","27","n/e","2268"
"CTA|IT","28.03.2017 08:00 - 28.03.2017 09:00 (CET)","262","n/e","227","8361","1075","0","n/e","n/e","678","1071","","4204","938","n/e","n/e","11119","n/e","2823","28","n/e","2053"
"CTA|IT","28.03.2017 09:00 - 28.03.2017 10:00 (CET)","265","n/e","227","7909","889","0","n/e","n/e","677","375","","3678","814","n/e","n/e","10623","n/e","5785","29","n/e","2074"
